doc_id,type,month.ended,text,month,article
1513,print,6/30/2021,"U.S. to Relocate Afghan Allies, Like Interpreters, While Special Visas Are Processed",16,1510
1514,print,6/30/2021,He Saved 31 People at Sea. Then He Got a 142-Year Prison Sentence.,16,1510
1515,print,6/30/2021,"To Rattle Taliban in Helmand,  Afghans Rely on an Elite Unit",16,1510
1516,print,6/30/2021,"In Meeting With Afghan Leader, Biden Pledges Aid After U.S. Withdrawal",16,1510
1517,print,6/30/2021,Last Stand in Exit Plan Is Kabul Airport Security,16,1510
1518,print,6/30/2021,U.S. Pushes Bill to Hasten  Visa Process  For Afghans,16,1510
1519,print,6/30/2021,U.S. General Warns of Civil War Gripping Afghanistan After Exit,16,1510
1520,print,6/30/2021,"Donald H. Rumsfeld, Ex-Defense Secretary, Dies at 88",16,1520
1521,print,7/31/2021,"Pandemic Lockdowns Fueled Predators Worldwide, Especially Online, U.S. Says",17,1520
1522,print,7/31/2021,"In Kabul, High Tension and an Air of Unreality",17,1520
1523,print,7/31/2021,Achieving a U.S. Exit While Avoiding a Sense of Abandonment,17,1520
1524,print,7/31/2021,"U.S. Departs Last Afghanistan Base, Effectively Ending 20 Years of War",17,1520
1525,print,7/31/2021,The Salvaged Relics of a Very Long War,17,1520
1526,print,7/31/2021,"With Subtle Changes, U.S. Softens Blow of Its Withdrawal From Afghanistan",17,1520
1527,print,7/31/2021,"As Districts Fall, Taliban Focus on Governing",17,1520
1528,print,7/31/2021,U.S. ‘Forever War’ Veterans Back Biden on Withdrawal,17,1520
1529,print,7/31/2021,Vietnamese Veterans See Echoes of 1975 in Afghanistan,17,1520
1530,print,7/31/2021,Taliban Keep Up March Into North Afghanistan And Release Prisoners,17,1530
1531,print,7/31/2021,Senator Describes Push to Stop Deportation of Veterans,17,1530
1532,print,7/31/2021,Biden Defends  Afghan Pullout  In Blunt Tones,17,1530
1533,print,7/31/2021,Why $13 Billion in Aid Didn’t Erase Troubles,17,1530
1534,print,7/31/2021,"In Surprise Move, Chief Guantánamo Prosecutor Is Retiring Before 9/11 Trial",17,1530
1535,print,7/31/2021,"Taliban Enter Kandahar, Second-Largest Afghan City",17,1530
1536,print,7/31/2021,U.S. Is Reluctant to Send Soldiers to Haiti Conflict,17,1530
1537,print,7/31/2021,Biden Cautions Putin to Control Cybercriminals,17,1530
1538,print,7/31/2021,Opulent Mansion in Canada Ignites Rage as Haiti Unravels,17,1530
1539,print,7/31/2021,Institutional Weakness Compounds Predicament Of Haiti’s Power Struggle,17,1530
1540,print,7/31/2021,Haiti Arrests 3rd Man With U.S. Ties in Assassination,17,1540
1541,print,7/31/2021,"Lost in Rhetorical Weeds, Biden Struggles to Inspire",17,1540
1542,print,7/31/2021,U.S. Embassy Operations Proceed in Afghan Capital,17,1540
1543,print,7/31/2021,Top U.S. General Leaves as Afghan Withdrawal Continues,17,1540
1544,print,7/31/2021,"Weighing Haiti Intervention, U.S. Faces an All-Too-Familiar Dilemma",17,1540
1545,print,7/31/2021,Evacuation of Afghan Allies Is Set to Begin As U.S. Withdrawal Enters Its Final Phases,17,1540
1546,print,7/31/2021,Afghan City Feels Taliban Tighten Vise,17,1540
1547,print,7/31/2021,China Is Wary Of U.S. Pullout In Afghanistan,17,1540
1548,print,7/31/2021,Pakistan Blast That Killed 13 Was a Terrorist Attack,17,1540
1549,print,7/31/2021,Pulitzer Prize-winning Photojournalist  From Reuters Is Killed in Afghanistan,17,1540
1550,print,7/31/2021,"A Country Returns to Militias, and an Old, Chaotic Path",17,1550
1551,print,7/31/2021,Turkey Fumes While Accusing Greece of Setting Migrants Adrift at Sea,17,1550
1552,print,7/31/2021,"In Reversal, Military Lawyers Ask to Strike Out Material Obtained From Torture",17,1550
1553,print,7/31/2021,"After Decades, It’s Klain’s Turn As Chief of Staff",17,1550
1554,print,7/31/2021,Biden Administration Sends Guantánamo Detainee to Morocco,17,1550
1555,print,7/31/2021,Some Afghan Applicants For Visas to Be Brought To Virginia Army Base,17,1550
1556,print,7/31/2021,Veterans Feel Urgency to Aid Afghan Allies,17,1550
1557,print,7/31/2021,Canada’s Veterans Assist  Vulnerable Interpreters,17,1550
1558,print,7/31/2021,"Canada Opens to Vaccinated, But It’s a Trickle at the Border",17,1550
1559,print,7/31/2021,"Alarmed by Taliban’s Surge, U.S. Launches 11th-Hour Airstrikes",17,1550
1560,print,7/31/2021,"U.S. Is Set to Announce Troop Drawdown From Iraq, at Least on Paper",17,1560
1561,print,7/31/2021,Official Fights To Vaccinate In Louisiana,17,1560
1562,print,7/31/2021,Top U.S. General Hints Airstrikes on Taliban May Continue Past an August Cutoff,17,1560
1563,print,7/31/2021,"Afghan Civilian Deaths Soar, Monitors Say",17,1560
1564,print,7/31/2021,"In Winding Down Wars, Biden Takes Two Paths for Iraq and Afghanistan",17,1560
1565,print,7/31/2021,Ex-Analyst Who Leaked Details on Drone Warfare Is Sentenced,17,1560
1566,print,7/31/2021,How a $110 Million Mansion in India Ended Up in a Diplomatic Dispute,17,1560
1567,print,7/31/2021,China Hails Role of Taliban in ‘Peaceful Reconciliation’ in Afghanistan,17,1560
1568,print,7/31/2021,Flash Flood  Kills Scores  In Area Run  By Taliban,17,1560
1569,print,7/31/2021, $2.1 Billion For Security And Afghans  Is Approved,17,1560
1570,print,7/31/2021,Prospect of Taliban Advance Puts a Pastoral Corridor on Edge,17,1570
1571,print,7/31/2021,221 Afghans Arrive in U.S. As Visa Evacuations Begin,17,1570
1572,print,7/31/2021,"Ruth Pearl, 85, Mother Of Murdered Journalist",17,1570
1573,print,7/31/2021,"As Taliban Stoke Fear, Multitudes Flee Afghanistan",17,1570
1574,print,7/31/2021,"Body of Reuters Photojournalist Was Mutilated in Taliban Custody, Officials Say",17,1570
1575,print,7/31/2021,An Afghan Provincial Capital Is in Danger of Falling to the Taliban,17,1570
1576,print,8/31/2021,State Dept. Offers Refugee Status to Afghans Who Helped News Outlets,18,1570
1577,print,8/31/2021,Biden Administration Is Open to Tightening Law Authorizing War on Terror,18,1570
1578,print,8/31/2021,‘This Is About Buying Time’: U.S. Launches Round of Afghan Airstrikes,18,1570
1579,print,8/31/2021,Push to Repeal Power for War Divides G.O.P.,18,1570
1580,print,8/31/2021,Taliban Claim Responsibility For Attack In Kabul,18,1580
1581,print,8/31/2021,"As Taliban Advance, U.S. Clings to Hope for Peace",18,1580
1582,print,8/31/2021,Taliban Secure A Regional Hub Without a Fight,18,1580
1583,print,8/31/2021,Haiti Assassination Spotlights Colombia’s Growing Mercenary Industry,18,1580
1584,print,8/31/2021,‘Nothing Is Left’: Taliban Take Second Afghan City in 2 Days,18,1580
1585,print,8/31/2021,3 Afghan Cities  Fall to Taliban,18,1580
1586,print,8/31/2021,Signal as U.S. Mission Ends: You’re on Your Own,18,1580
1587,print,8/31/2021,"As the Taliban Seize More Cities, the Propaganda War Grows in Importance",18,1580
1588,print,8/31/2021,"One Year After He Crushed Protests, Belarus Leader Lashes Out at West",18,1580
1589,print,8/31/2021,"Refugees Flock to Afghan Capital, Seeking Reprieve From Taliban Assault",18,1580
1590,print,8/31/2021,Left Stranded and Scared in Fight for Kandahar,18,1590
1591,print,8/31/2021,"As U.S. Exits Afghanistan, History Implies It May Have to Return",18,1590
1592,print,8/31/2021,"Taking Hold  In Provinces, Taliban Rout 3 More Cities",18,1590
1593,print,8/31/2021,Could the Taliban Take Control of Afghanistan?,18,1590
1594,print,8/31/2021,Indonesian Army to End So-Called Virginity Tests,18,1590
1595,print,8/31/2021,Leaving a ‘Forever War’  Could Backfire on Biden,18,1590
1596,print,8/31/2021,Two Major Cities on Brink of Takeover,18,1590
1597,print,8/31/2021,U.S. Sends Troops to Aid Evacuation as Taliban Surge,18,1590
1598,print,8/31/2021,U.S. Afghan Departure Strikes Another Blow To American Credibility,18,1590
1599,print,8/31/2021,Pressure on Pakistan as Taliban Advance,18,1590
1600,print,8/31/2021,"Fearing Fall of Kabul, U.S. Officials Implore  Afghans to Fight Back",18,1600
1601,print,8/31/2021,Over 15 Cities Slip Out of the Grasp of Afghan Forces,18,1600
1602,print,8/31/2021,"Free Fall in Afghanistan Prompts U.S. to Deploy Another 1,000 Soldiers",18,1600
1603,print,8/31/2021,Misjudging the Pace of Taliban Sweep,18,1600
1604,print,8/31/2021,Early Adversity Drives Graham Toward Power,18,1600
1605,print,8/31/2021,"After Week Under New Rulers,  Kunduz May Be Hint of Future",18,1600
1606,print,8/31/2021,"For Biden, Images He Wanted to Avoid",18,1600
1607,print,8/31/2021,"In Single Day, Taliban Push Transforms  Life in Kabul",18,1600
1608,print,8/31/2021,Afghan Collapse Blows Back on Biden,18,1600
1609,print,8/31/2021,Diplomats’ Rosy Hopes Vanish in Grim Reality Of a Dash for the Exit,18,1600
1610,print,8/31/2021,Taliban Takeover Could Halt U.S. Influence in Kabul After 20 Years of Diplomacy,18,1610
1611,print,8/31/2021,‘He’s a Coward’: Ghani’s Exit Infuriates His Countrymen,18,1610
1612,print,8/31/2021,A Soviet Echo  As Forces Flee Over a Bridge,18,1610
1613,print,8/31/2021,"Facing Afghan Chaos, Biden Defends Exit",18,1610
1614,print,8/31/2021,Racing to Get Out as Desperation and Fear Set In,18,1610
1615,print,8/31/2021,"Taliban Capture Kabul, Stunning U.S. as a 20-Year Effort Unravels in Days",18,1610
1616,print,8/31/2021,Hectic Departure Draws Criticism of President From Both Sides of Aisle,18,1610
1617,print,8/31/2021,Full Transcript of Biden’s Speech on Afghanistan,18,1610
1618,print,8/31/2021,Taliban Takeover Could Halt U.S. Influence in Kabul After 20 Years of Diplomacy,18,1610
1619,print,8/31/2021,A Frantic Demand For U.S. Visas,18,1610
1620,print,8/31/2021,"For Veterans, Pain, Anguish And Sorrows",18,1620
1621,print,8/31/2021,‘Our Hearts Are Crying’ For Family Left Behind,18,1620
1622,print,8/31/2021,Body Parts  Found Inside  Landing Gear Of U.S. Plane,18,1620
1623,print,8/31/2021,‘My Future Is Dark’: Fear Rises  In Women After Years of Gains,18,1620
1624,print,8/31/2021,"Post-9/11 Era Ends Painfully, For America and Afghanistan",18,1620
1625,print,8/31/2021,"Contradicting Biden, Reports Warned of Rapid Collapse",18,1620
1626,print,8/31/2021,Violent History Clouds Taliban’s Vows,18,1620
1627,print,8/31/2021,"With Taliban Back, Will Terror Groups Have a Safe Haven Again?",18,1620
1628,print,8/31/2021,Afghanistan’s Once and Current Rulers,18,1620
1629,print,8/31/2021,Britain Smarts as Biden Leaves Top U.S. Ally Out of Withdrawal Decision,18,1620
1630,print,8/31/2021,"Troops May Stay Longer In Kabul, Biden Says",18,1630
1631,print,8/31/2021,Coaxing and Threats Secured Victory,18,1630
1632,print,8/31/2021,Rushing to Erase Proof Of Working With U.S.,18,1630
1633,print,8/31/2021,Protests Emerge as Taliban Strive to Cement Power,18,1630
1634,print,8/31/2021,"Intelligence Agencies Did Not Predict Swift Collapse, Officials Say",18,1630
1635,print,8/31/2021,Promises Go Unmet for Afghans Who Risked Their Lives for U.S.,18,1630
1636,print,8/31/2021,"After 20 Years of War, Afghans Wonder How the Insurgency’s Leaders Will Govern",18,1630
1637,print,8/31/2021,"China Sees U.S. Hubris, but Afghanistan Offers No Easy Choices",18,1630
1638,print,8/31/2021,Memory of Migrant Crisis Haunts Europe as First Afghan Refugees Land,18,1630
1639,print,8/31/2021,"Boy, 17, Died in Fall From U.S. Plane",18,1630
1640,print,8/31/2021,"Afghan Forces on the Run, Hiding and Hunted",18,1640
1641,print,8/31/2021,"Seeking Global Recognition, Taliban Take New Approach: Making Nice",18,1640
1642,print,8/31/2021,Sluggish Visa System Delays Evacuating Afghans Who Worked for U.S.,18,1640
1643,print,8/31/2021,"Tightening Grip, Taliban Silence Foes and Dissent",18,1640
1644,print,8/31/2021,"Critical of President, Trump and Pompeo Face Own Attacks",18,1640
1645,print,8/31/2021,"With U.S. Exit, Russia’s Power in Central Asia Grows Ever Stronger",18,1640
1646,print,8/31/2021,‘We Risk Everything’: Whisper Opposition Takes Hold in Belarus,18,1640
1647,print,8/31/2021,Despair in Kabul Undercuts Biden on Rescue Effort,18,1640
1648,print,8/31/2021,Clarifying Biden’s Take of Evacuation,18,1640
1649,print,8/31/2021,"Gino Strada, 73, Surgeon Who Brought Medicine  To the Front Lines of War",18,1640
1650,print,8/31/2021,"Putin Takes Shot at the West, but Says He’ll Work to ‘Normalize’ Afghanistan",18,1650
1651,print,8/31/2021,Facebook Hides Friend Lists To Protect Its Afghan Users,18,1650
1652,print,8/31/2021,New Wave of Refugees Faces A Much Chillier U.S. Welcome,18,1650
1653,print,8/31/2021,America’s Afghan War: Drawing Down an Unwinnable Conflict,18,1650
1654,print,8/31/2021,A Presidency And Its Values Put to the Test,18,1650
1655,print,8/31/2021,Afghans Describe ‘Terror’ As Hopes of Escaping Fade,18,1650
1656,print,8/31/2021,Global Needs and Past Misuse of Donations Threaten Haiti’s Recovery,18,1650
1657,print,8/31/2021,U.S. Embassy Warns Americans to Avoid Kabul Airport Amid Threats,18,1650
1658,print,8/31/2021,"Miscue After Miscue, Exit Plan Unravels",18,1650
1659,print,8/31/2021,Vietnam War Victims Say South Korea Still Owes Them Answers,18,1650
1660,print,8/31/2021,‘No One Quite Knows What to Say’: 20-Year War Ends With Few Answers,18,1660
1661,print,8/31/2021,"20 Years Ago, a Lone U.S. Representative Warned Against ‘Perpetual War’",18,1660
1662,print,8/31/2021,"As Biden Faces Political Crisis, the Democratic Party Looks On in Alarm",18,1660
1663,print,8/31/2021,Chaos at Airport as Taliban Work on Creating State,18,1660
1664,print,8/31/2021,Divided Democrats Resume House Battles Over Priorities and Politics,18,1660
1665,print,8/31/2021,U.S. Sounds Alarm On the ‘Acute’ Threat ISIS Poses in Kabul,18,1660
1666,print,8/31/2021,Afghan Fiasco Shows Fault Lines in NATO,18,1660
1667,print,8/31/2021,"A 1,400-Mile Trek to Turkey Only to Be Told to Turn Back",18,1660
1668,print,8/31/2021,"U.S. Passed on Taliban Surrender, and 20 Years of War Followed",18,1660
1669,print,8/31/2021,Taliban Demand August Pullout As the U.S. Rushes to Evacuate,18,1660
1670,print,8/31/2021,Nepali Former Security Contractors Worry They Will Be Unable to Get Home,18,1670
1671,print,8/31/2021,"Eager to Shift Narrative,  Biden Team Puts Airlift In Historical Perspective",18,1670
1672,print,8/31/2021,"Thousands Are Out, But Thousands More Are Waiting for Rescue",18,1670
1673,print,8/31/2021,"In Southeast Asia, Harris Chides China While Promoting U.S. Credibility",18,1670
1674,print,8/31/2021,U.S. Military Is Scrambling  To Exit Kabul Within 7 Days,18,1670
1675,print,8/31/2021,Israeli Leader Supports Hard Line on Iranians,18,1670
1676,print,8/31/2021,C.I.A. Director Traveled to Kabul for Secret Talks With Taliban Leaders,18,1670
1677,print,8/31/2021,"In Kabul Streets, Eerie Quiet and a Struggle to Make Ends Meet",18,1670
1678,print,8/31/2021,Members of Congress Ducked Into Kabul to See Evacuations,18,1670
1679,print,8/31/2021,"He Fled Afghanistan, And Headed for Open Water",18,1670
1680,print,8/31/2021,Women Warned to Stay  Home to Avoid Fighters,18,1680
1681,print,8/31/2021,"Rebuffing Allies, Biden is Sticking to Exit Deadline",18,1680
1682,print,8/31/2021,Resistance to Taliban Gets a New Face,18,1680
1683,print,8/31/2021,"Amid Debacle in Kabul, Rumsfeld Is Laid to Rest",18,1680
1684,print,8/31/2021,ISIS Branch Poses Immediate Terror Threat to Mission at Kabul Airport,18,1680
1685,print,8/31/2021,Resettlement of Afghan Allies Has Revealed the Latest G.O.P. Schism,18,1680
1686,print,8/31/2021,"Stranded Interpreter, Increasingly in Danger, And His U.S. Soldiers",18,1680
1687,print,8/31/2021,An ISIS Offshoot Claims Responsibility As Terror Groups Find a New Foothold,18,1680
1688,print,8/31/2021,U.S. Rescue of All Afghan Allies by Deadline Appears Increasingly Unlikely,18,1680
1689,print,8/31/2021,Biden’s Meeting With Israeli Leader to Reset Relations Is Pushed Back by One Day,18,1680
1690,print,8/31/2021,Border Standoff Sharply Highlights E.U. Fears of a New Influx,18,1690
1691,print,8/31/2021,Harris Promises U.S. Will Work With Allies to Help Afghan Women and Children,18,1690
1692,print,8/31/2021,Both Relief and Worry As Afghans Reach U.S.,18,1690
1693,print,8/31/2021,"U.S. Troops Among Dozens Dead in Blasts As Biden Vows, ‘We Will Hunt You Down’",18,1690
1694,print,8/31/2021,Pakistan Has Future Riding on Taliban,18,1690
1695,print,8/31/2021,"1,500 Citizens Remain In Afghanistan as U.S. Intensifies Rush to Exit",18,1690
1696,print,8/31/2021,Rescue Flight To Germany Inspires Name For Newborn,18,1690
1697,print,8/31/2021,Family That Worked With U.S. Buries a Father and Their Hopes,18,1690
1698,print,8/31/2021,"U.S. Enters ‘Cooperative’ Phase With Taliban, Drawing Criticism From All Sides",18,1690
1699,print,8/31/2021,Kabul Bombing Derails C.I.A.’s Pivot Away From Counterterrorism,18,1690
1700,print,8/31/2021,"In Frantic Crowd, a Suicide Bomber Hid in Plain Sight",18,1700
1701,print,8/31/2021,Worst Fear for President Who Hoped For End to Military Condolence Calls,18,1700
1702,print,8/31/2021,President  Underscores ‘Partnership’ With Israel,18,1700
1703,print,8/31/2021,A Giant Refugee Ruffles Some Feathers,18,1700
1704,print,8/31/2021,Offering a Résumé and a Robot Built Out of Trash,18,1700
1705,print,8/31/2021,Marine Barely Older Than War Is Killed Bringing It to an End,18,1700
1706,print,8/31/2021,U.S. Strikes ISIS Branch as Bombing’s Death Toll Soars,18,1700
1707,print,8/31/2021,A ‘Digital Dunkirk’: U.S. Veterans Scramble to Help Afghan Allies,18,1700
1708,print,8/31/2021,"Scenes From the Fall of a City, And a Farewell to Hopeful Days",18,1700
1709,print,8/31/2021,Collapse of Afghanistan And Strikes in Somalia Raise Questions on Drones,18,1700
1710,print,8/31/2021,"Biden Saw Afghan Choice As Either All In, or All Out",18,1710
1711,print,8/31/2021,Americans Mourn 13 Fallen Troops In Final Days of War in Afghanistan,18,1710
1712,print,8/31/2021,"Britons, Unfazed by High Infection Rates, Weigh Their ‘Price of Freedom’",18,1710
1713,print,8/31/2021,Frenzied Exit From Kabul Nears End as the President Cites a New Terror Threat,18,1710
1714,print,8/31/2021,"After Car Bomb and Kidnapping, Family Starts a New Life in Texas",18,1710
1715,print,8/31/2021,Heartbreak After Heroes Died Going ‘Through the Gates of Hell’ in Kabul,18,1710
1716,print,8/31/2021,"After Escaping Kabul, Afghans Are Struck With Worry, Uncertainty and Despair",18,1710
1717,print,8/31/2021,98 Countries Pledge to Accept Afghans After U.S. Departure,18,1710
1718,print,8/31/2021,"College Students Dodging Taliban  Are Left Behind, Fearing for Lives",18,1710
1719,print,8/31/2021,Reports of Detentions and Executions Despite Taliban Vow of Amnesty,18,1710
1720,print,8/31/2021,Biden Receives Remains of Service Members After Terrorist Attack,18,1720
1721,print,8/31/2021,"Amid Terror Threat, a Hurried Airlift of Afghans Ends",18,1720
1722,print,8/31/2021,"As Panicked Afghans Seek Help, Lawmakers Say, ‘We Have to Try’",18,1720
1723,print,8/31/2021,"In Kabul, Kin Say 10 Died  In Errant Hit By U.S. Drone",18,1720
1724,print,8/31/2021,"Still Broadcasting From Afghanistan, but Nervously",18,1720
1725,print,8/31/2021,How 2 Afghan Athletes Defied Odds to Make It Out of Kabul and to Japan,18,1720
1726,print,8/31/2021,"With Diplomats Gone, U.S. Embassy in Afghanistan Will Stay Shut",18,1720
1727,print,8/31/2021,A Solemn Pullout In the Last Hours Of a Lost Fight,18,1720
1728,print,8/31/2021,"Reactor Active In North Korea, Agency Warns",18,1720
1729,print,8/31/2021,U.S. Forces Leave Kabul; Evacuation Ends,18,1720
1730,print,8/31/2021,War and Virus Wear Down One Swing District’s Voters,18,1730
1731,print,8/31/2021,Problems Postpone Guantánamo Arraignment,18,1730
1732,print,8/31/2021,Stranded in Kabul: A U.S. Resident Runs Out of Options,18,1730
1733,print,8/31/2021,"20 Years of Enmity Aside, U.S. And Taliban Need Each Other",18,1730
1734,print,8/31/2021,"The Taliban Celebrate Victory, With a Crisis Looming",18,1730
1735,print,8/31/2021,3 Guantánamo Detainees Formally Face Charges Linked to 2002 Bali Bombing,18,1730
1736,print,8/31/2021,Full Transcript of Biden’s Remarks on Afghanistan,18,1730
1737,print,8/31/2021,Ukraine’s Leader Seeks Assurances From Biden,18,1730
1738,print,9/30/2021,"‘Finally, I Am Safe’: Thousands Find Temporary Refuge at U.S. Air Base",19,1730
1739,print,9/30/2021,Afghanistan Before the Fall,19,1730
1740,print,9/30/2021,"After Swift Victory, Taliban Scramble to Govern",19,1740
1741,print,9/30/2021,Arizona’s Embattled Governor Joins G.O.P. Anti-Mask Cause,19,1740
1742,print,9/30/2021,Ukraine Leader  Finally Reaches  The Oval Office,19,1740
1743,print,9/30/2021,Spurning Critics Biden Calls Exit Notable Success,19,1740
1744,print,9/30/2021,"As Debate Rages On, Biden Plays Long Game",19,1740
1745,print,9/30/2021,"In This German Campaign,  Winner So Far Is Boredom",19,1740
1746,print,9/30/2021,G.O.P. Assails Pullout It Had Supported Under Trump,19,1740
1747,print,9/30/2021,Pentagon Leaders Wary of Working With Taliban: ‘This Is a Ruthless Group’,19,1740
1748,print,9/30/2021,Pope Criticizes Western Intervention in Afghanistan and Messy Exit,19,1740
1749,print,9/30/2021,Economy in Free Fall  Is but One Challenge,19,1740
1750,print,9/30/2021,The Taliban Must Overcome Big Obstacles to Obtain International Recognition,19,1750
1751,print,9/30/2021,"In Pulling Troops Out,  A President Becomes An Unlikely Insurgent",19,1750
1752,print,9/30/2021,"Defying President, Congress Prepares to Increase the Pentagon’s Budget",19,1750
1753,print,9/30/2021,History of Rebel Rule  Offers Clues Into Ways  The Taliban May Govern,19,1750
1754,print,9/30/2021,Salvaging of Kabul’s Airport Begins as Some Foreign Aid Resumes,19,1750
1755,print,9/30/2021,"Stranded and Afraid, Afghans Who Worked for U.S. Seek Any Way Out",19,1750
1756,print,9/30/2021,Biden Tours New Orleans And Its Hurricane Damage,19,1750
1757,print,9/30/2021,"Escaping Afghanistan, Refugees Discover Chaos Is Far From Over  ",19,1750
1758,print,9/30/2021,"Test for U.S.: Aid Afghans, Not Taliban",19,1750
1759,print,9/30/2021,Democrats Hit Road to Sell Ambitious Budget,19,1750
1760,print,9/30/2021,"In the Withdrawal From Afghanistan, a Biden Doctrine Surfaces",19,1760
1761,print,9/30/2021,"Biden Is Still Mourning a Son, But Some Can’t Bear His Grief",19,1760
1762,print,9/30/2021,Taliban Fighters Crush Women’s Protest Amid Flickers of Resistance,19,1760
1763,print,9/30/2021,Women’s Shelters Close As the Taliban Advance,19,1760
1764,print,9/30/2021,Military Analysis Raises Questions About Deadly Drone Strike in Kabul,19,1760
1765,print,9/30/2021,"First Afghan Rhodes Scholar Got Her Father Out, and Wants to Do More",19,1760
1766,print,9/30/2021,"1,000 Spend Fifth Day Waiting at Northern Airport for Taliban to Let Planes Leave",19,1760
1767,print,9/30/2021,The Welcome Mat Is Out for Afghan Refugees,19,1760
1768,print,9/30/2021,"As Afghan Refugee Crisis Unfolds, Koreans Recall ‘Miracle’ Evacuation",19,1760
1769,print,9/30/2021,"Johnson, Inviting Battle, Prepares to Break Vow on Not Raising Taxes in Britain",19,1760
1770,print,9/30/2021,"Taliban Claim to Control Panjshir Valley, Last Hold of Afghan Resistance",19,1770
1771,print,9/30/2021,Biden Calls ‘Code Red’ on Climate in Pushing $1 Trillion Infrastructure Plan,19,1770
1772,print,9/30/2021,Flights Delayed as U.S.  And Taliban Work It Out,19,1770
1773,print,9/30/2021,"In Afghan Exit, Qatar Emerges As Go-Between",19,1770
1774,print,9/30/2021,"She’s Young, She’s Green and She Wants to Change Germany",19,1770
1775,print,9/30/2021,Taliban Officials  From Old Regime  Assume Key Posts,19,1770
1776,print,9/30/2021,"For Veterans, The Trauma Doesn’t End With Service",19,1770
1777,print,9/30/2021,Who Are New Leaders Appointed to Positions In the Taliban Cabinet?,19,1770
1778,print,9/30/2021,Afghans Flee to Pakistan.  Uncertain Future Awaits.,19,1770
1779,print,9/30/2021,"For the Aid Workers Still in Afghanistan, Hurdles at Every Turn",19,1770
1780,print,9/30/2021,"As Taliban Crush Dissent, New Leaders Face Cascading Challenges",19,1780
1781,print,9/30/2021,Muslim. American.,19,1780
1782,print,9/30/2021,Mission ‘Unfinished’,19,1780
1783,print,9/30/2021,Soccer Players Under Threat Escape to Italy,19,1780
1784,print,9/30/2021,Little Optimism Even as Taliban Reopen Airport   ,19,1780
1785,print,9/30/2021,‘She Was Alone’: One Official’s Harrowing Escape From Kabul,19,1780
1786,print,9/30/2021,Trudeau Absorbs Attacks In the Election Debates Among Five Candidates,19,1780
1787,print,9/30/2021,Vaccine Push Aligns Biden  With a Frustrated Majority,19,1780
1788,print,9/30/2021,How Teenagers Around the World Are Taught About 9/11,19,1780
1789,print,9/30/2021,Detainee’s Reported Paralysis Prompts Guantánamo Judge To Order Emergency Report,19,1780
1790,print,9/30/2021,Head of NATO: U.S. Allies Were Consulted on Pullout,19,1790
1791,print,9/30/2021,Evidence Disputes U.S. Claim of ISIS Bomb in Kabul Drone Strike,19,1790
1792,print,9/30/2021,U.S. Forces Were Training Guinean Troops Who Took Off to Mount Coup,19,1790
1793,print,9/30/2021,‘Everything Changed’: Media Face Crackdown,19,1790
1794,print,9/30/2021,A War Rages On In the Shadows,19,1790
1795,print,9/30/2021,"At Pro-Taliban Rally, a Sign of America’s Failure: Droves of Veiled Faces",19,1790
1796,print,9/30/2021,Bush and Biden Join in Seeking Unity Amid Grief,19,1790
1797,print,9/30/2021,"In Shanksville, a Field of Flags for All the Fallen",19,1790
1798,print,9/30/2021,Measles Cases Halt Afghan Refugee Flights Into the U.S.,19,1790
1799,print,9/30/2021,Quandary at U.N.: Who Gets to Speak for Myanmar and Afghanistan?,19,1790
1800,print,9/30/2021,The Photographs of 9/11,19,1800
1801,print,9/30/2021,"After 9/11, Boston Sought Someone to Fault. It Settled on Her.",19,1800
1802,print,9/30/2021,One Legacy of Sept. 11: A Torture Policy’s Stain,19,1800
1803,print,9/30/2021,West Virginia  Is Struggling Against Delta,19,1800
1804,print,9/30/2021,Blinken Rejects Criticism Of Afghanistan Pullout,19,1800
1805,print,9/30/2021,"Millions of Afghans Are in Peril As Food Runs Out, U.N. Warns",19,1800
1806,print,9/30/2021,Ally Pilots Who Had Escaped to Safety In Uzbekistan Are Taken to U.S. Base,19,1800
1807,print,9/30/2021,"For Afghans in Albania, a Soft Place to Land, but Dread Persists",19,1800
1808,print,9/30/2021,Pentagon Defends Kabul Drone Strike After Investigation Casts Doubts on Account,19,1800
1809,print,9/30/2021,"Women on Loving, Fearing, and Leaving Afghanistan",19,1800
1810,print,9/30/2021,Quest to Curb War Powers Of President Faces New Test,19,1810
1811,print,9/30/2021,New Book Details Fears Trump Would Start War,19,1810
1812,print,9/30/2021,"Grilled by G.O.P., Blinken Defends Biden’s Afghanistan Exit",19,1810
1813,print,9/30/2021,Democrats’ Strategy on Debt Ceiling: Discredit McConnell,19,1810
1814,print,9/30/2021,E.U. Hails Covid Success but Warns of ‘Pandemic of the Unvaccinated’,19,1810
1815,print,9/30/2021,Republicans Steer Clear of Rally With Riot Ties,19,1810
1816,print,9/30/2021,Violence Ebbs But Pain Lasts Outside Kabul,19,1810
1817,print,9/30/2021,Britain’s Leader Shakes Up Cabinet in a Blow to His Global Ambitions,19,1810
1818,print,9/30/2021,‘The Blob’ Has a Media Moment After the U.S. Troop Withdrawal,19,1810
1819,print,9/30/2021,"Ida Nudel, ‘Angel’ to Soviet Jews, Dies at 90",19,1810
1820,print,9/30/2021,U.S. Defense Pact With Australia Enrages France,19,1820
1821,print,9/30/2021,Anti-Taliban Leader in Afghanistan Hires Lobbyist to Seek Military and Financial Help in the U.S.,19,1820
