doc_id,type,month-ended,text
1686,print,8/31/2021,"Stranded Interpreter, Increasingly in Danger, And His U.S. Soldiers"
1687,print,8/31/2021,An ISIS Offshoot Claims Responsibility As Terror Groups Find a New Foothold
1688,print,8/31/2021,U.S. Rescue of All Afghan Allies by Deadline Appears Increasingly Unlikely
1689,print,8/31/2021,Biden’s Meeting With Israeli Leader to Reset Relations Is Pushed Back by One Day
1690,print,8/31/2021,Border Standoff Sharply Highlights E.U. Fears of a New Influx
1691,print,8/31/2021,Harris Promises U.S. Will Work With Allies to Help Afghan Women and Children
1692,print,8/31/2021,Both Relief and Worry As Afghans Reach U.S.
1693,print,8/31/2021,"U.S. Troops Among Dozens Dead in Blasts As Biden Vows, ‘We Will Hunt You Down’"
1694,print,8/31/2021,Pakistan Has Future Riding on Taliban
1695,print,8/31/2021,"1,500 Citizens Remain In Afghanistan as U.S. Intensifies Rush to Exit"
1696,print,8/31/2021,Rescue Flight To Germany Inspires Name For Newborn
1697,print,8/31/2021,Family That Worked With U.S. Buries a Father and Their Hopes
1698,print,8/31/2021,"U.S. Enters ‘Cooperative’ Phase With Taliban, Drawing Criticism From All Sides"
1699,print,8/31/2021,Kabul Bombing Derails C.I.A.’s Pivot Away From Counterterrorism
1700,print,8/31/2021,"In Frantic Crowd, a Suicide Bomber Hid in Plain Sight"
1701,print,8/31/2021,Worst Fear for President Who Hoped For End to Military Condolence Calls
1702,print,8/31/2021,President  Underscores ‘Partnership’ With Israel
1703,print,8/31/2021,A Giant Refugee Ruffles Some Feathers
1704,print,8/31/2021,Offering a Résumé and a Robot Built Out of Trash
1705,print,8/31/2021,Marine Barely Older Than War Is Killed Bringing It to an End
1706,print,8/31/2021,U.S. Strikes ISIS Branch as Bombing’s Death Toll Soars
1707,print,8/31/2021,A ‘Digital Dunkirk’: U.S. Veterans Scramble to Help Afghan Allies
1708,print,8/31/2021,"Scenes From the Fall of a City, And a Farewell to Hopeful Days"
1709,print,8/31/2021,Collapse of Afghanistan And Strikes in Somalia Raise Questions on Drones
1710,print,8/31/2021,"Biden Saw Afghan Choice As Either All In, or All Out"
1711,print,8/31/2021,Americans Mourn 13 Fallen Troops In Final Days of War in Afghanistan
1712,print,8/31/2021,"Britons, Unfazed by High Infection Rates, Weigh Their ‘Price of Freedom’"
1713,print,8/31/2021,Frenzied Exit From Kabul Nears End as the President Cites a New Terror Threat
1714,print,8/31/2021,"After Car Bomb and Kidnapping, Family Starts a New Life in Texas"
1715,print,8/31/2021,Heartbreak After Heroes Died Going ‘Through the Gates of Hell’ in Kabul
1716,print,8/31/2021,"After Escaping Kabul, Afghans Are Struck With Worry, Uncertainty and Despair"
1717,print,8/31/2021,98 Countries Pledge to Accept Afghans After U.S. Departure
1718,print,8/31/2021,"College Students Dodging Taliban  Are Left Behind, Fearing for Lives"
1719,print,8/31/2021,Reports of Detentions and Executions Despite Taliban Vow of Amnesty
1720,print,8/31/2021,Biden Receives Remains of Service Members After Terrorist Attack
1721,print,8/31/2021,"Amid Terror Threat, a Hurried Airlift of Afghans Ends"
1722,print,8/31/2021,"As Panicked Afghans Seek Help, Lawmakers Say, ‘We Have to Try’"
1723,print,8/31/2021,"In Kabul, Kin Say 10 Died  In Errant Hit By U.S. Drone"
1724,print,8/31/2021,"Still Broadcasting From Afghanistan, but Nervously"
1725,print,8/31/2021,How 2 Afghan Athletes Defied Odds to Make It Out of Kabul and to Japan
1726,print,8/31/2021,"With Diplomats Gone, U.S. Embassy in Afghanistan Will Stay Shut"
1727,print,8/31/2021,A Solemn Pullout In the Last Hours Of a Lost Fight
1728,print,8/31/2021,"Reactor Active In North Korea, Agency Warns"
1729,print,8/31/2021,U.S. Forces Leave Kabul; Evacuation Ends
1730,print,8/31/2021,War and Virus Wear Down One Swing District’s Voters
1731,print,8/31/2021,Problems Postpone Guantánamo Arraignment
1732,print,8/31/2021,Stranded in Kabul: A U.S. Resident Runs Out of Options
1733,print,8/31/2021,"20 Years of Enmity Aside, U.S. And Taliban Need Each Other"
1734,print,8/31/2021,"The Taliban Celebrate Victory, With a Crisis Looming"
1735,print,8/31/2021,3 Guantánamo Detainees Formally Face Charges Linked to 2002 Bali Bombing
1736,print,8/31/2021,Full Transcript of Biden’s Remarks on Afghanistan
1737,print,8/31/2021,Ukraine’s Leader Seeks Assurances From Biden
1738,print,9/30/2021,"‘Finally, I Am Safe’: Thousands Find Temporary Refuge at U.S. Air Base"
1739,print,9/30/2021,Afghanistan Before the Fall
1740,print,9/30/2021,"After Swift Victory, Taliban Scramble to Govern"
1741,print,9/30/2021,Arizona’s Embattled Governor Joins G.O.P. Anti-Mask Cause
1742,print,9/30/2021,Ukraine Leader  Finally Reaches  The Oval Office
1743,print,9/30/2021,Spurning Critics Biden Calls Exit Notable Success
1744,print,9/30/2021,"As Debate Rages On, Biden Plays Long Game"
1745,print,9/30/2021,"In This German Campaign,  Winner So Far Is Boredom"
1746,print,9/30/2021,G.O.P. Assails Pullout It Had Supported Under Trump
1747,print,9/30/2021,Pentagon Leaders Wary of Working With Taliban: ‘This Is a Ruthless Group’
1748,print,9/30/2021,Pope Criticizes Western Intervention in Afghanistan and Messy Exit
1749,print,9/30/2021,Economy in Free Fall  Is but One Challenge
1750,print,9/30/2021,The Taliban Must Overcome Big Obstacles to Obtain International Recognition
1751,print,9/30/2021,"In Pulling Troops Out,  A President Becomes An Unlikely Insurgent"
1752,print,9/30/2021,"Defying President, Congress Prepares to Increase the Pentagon’s Budget"
1753,print,9/30/2021,History of Rebel Rule  Offers Clues Into Ways  The Taliban May Govern
1754,print,9/30/2021,Salvaging of Kabul’s Airport Begins as Some Foreign Aid Resumes
1755,print,9/30/2021,"Stranded and Afraid, Afghans Who Worked for U.S. Seek Any Way Out"
1756,print,9/30/2021,Biden Tours New Orleans And Its Hurricane Damage
1757,print,9/30/2021,"Escaping Afghanistan, Refugees Discover Chaos Is Far From Over  "
1758,print,9/30/2021,"Test for U.S.: Aid Afghans, Not Taliban"
1759,print,9/30/2021,Democrats Hit Road to Sell Ambitious Budget
1760,print,9/30/2021,"In the Withdrawal From Afghanistan, a Biden Doctrine Surfaces"
1761,print,9/30/2021,"Biden Is Still Mourning a Son, But Some Can’t Bear His Grief"
1762,print,9/30/2021,Taliban Fighters Crush Women’s Protest Amid Flickers of Resistance
1763,print,9/30/2021,Women’s Shelters Close As the Taliban Advance
1764,print,9/30/2021,Military Analysis Raises Questions About Deadly Drone Strike in Kabul
1765,print,9/30/2021,"First Afghan Rhodes Scholar Got Her Father Out, and Wants to Do More"
1766,print,9/30/2021,"1,000 Spend Fifth Day Waiting at Northern Airport for Taliban to Let Planes Leave"
1767,print,9/30/2021,The Welcome Mat Is Out for Afghan Refugees
1768,print,9/30/2021,"As Afghan Refugee Crisis Unfolds, Koreans Recall ‘Miracle’ Evacuation"
1769,print,9/30/2021,"Johnson, Inviting Battle, Prepares to Break Vow on Not Raising Taxes in Britain"
1770,print,9/30/2021,"Taliban Claim to Control Panjshir Valley, Last Hold of Afghan Resistance"
1771,print,9/30/2021,Biden Calls ‘Code Red’ on Climate in Pushing $1 Trillion Infrastructure Plan
1772,print,9/30/2021,Flights Delayed as U.S.  And Taliban Work It Out
1773,print,9/30/2021,"In Afghan Exit, Qatar Emerges As Go-Between"
1774,print,9/30/2021,"She’s Young, She’s Green and She Wants to Change Germany"
1775,print,9/30/2021,Taliban Officials  From Old Regime  Assume Key Posts
1776,print,9/30/2021,"For Veterans, The Trauma Doesn’t End With Service"
1777,print,9/30/2021,Who Are New Leaders Appointed to Positions In the Taliban Cabinet?
1778,print,9/30/2021,Afghans Flee to Pakistan.  Uncertain Future Awaits.
1779,print,9/30/2021,"For the Aid Workers Still in Afghanistan, Hurdles at Every Turn"
1780,print,9/30/2021,"As Taliban Crush Dissent, New Leaders Face Cascading Challenges"
1781,print,9/30/2021,Muslim. American.
1782,print,9/30/2021,Mission ‘Unfinished’
1783,print,9/30/2021,Soccer Players Under Threat Escape to Italy
1784,print,9/30/2021,Little Optimism Even as Taliban Reopen Airport   
1785,print,9/30/2021,‘She Was Alone’: One Official’s Harrowing Escape From Kabul
1786,print,9/30/2021,Trudeau Absorbs Attacks In the Election Debates Among Five Candidates
1787,print,9/30/2021,Vaccine Push Aligns Biden  With a Frustrated Majority
1788,print,9/30/2021,How Teenagers Around the World Are Taught About 9/11
1789,print,9/30/2021,Detainee’s Reported Paralysis Prompts Guantánamo Judge To Order Emergency Report
1790,print,9/30/2021,Head of NATO: U.S. Allies Were Consulted on Pullout
1791,print,9/30/2021,Evidence Disputes U.S. Claim of ISIS Bomb in Kabul Drone Strike
1792,print,9/30/2021,U.S. Forces Were Training Guinean Troops Who Took Off to Mount Coup
1793,print,9/30/2021,‘Everything Changed’: Media Face Crackdown
1794,print,9/30/2021,A War Rages On In the Shadows
1795,print,9/30/2021,"At Pro-Taliban Rally, a Sign of America’s Failure: Droves of Veiled Faces"
1796,print,9/30/2021,Bush and Biden Join in Seeking Unity Amid Grief
1797,print,9/30/2021,"In Shanksville, a Field of Flags for All the Fallen"
1798,print,9/30/2021,Measles Cases Halt Afghan Refugee Flights Into the U.S.
1799,print,9/30/2021,Quandary at U.N.: Who Gets to Speak for Myanmar and Afghanistan?
1800,print,9/30/2021,The Photographs of 9/11
1801,print,9/30/2021,"After 9/11, Boston Sought Someone to Fault. It Settled on Her."
1802,print,9/30/2021,One Legacy of Sept. 11: A Torture Policy’s Stain
1803,print,9/30/2021,West Virginia  Is Struggling Against Delta
1804,print,9/30/2021,Blinken Rejects Criticism Of Afghanistan Pullout
1805,print,9/30/2021,"Millions of Afghans Are in Peril As Food Runs Out, U.N. Warns"
1806,print,9/30/2021,Ally Pilots Who Had Escaped to Safety In Uzbekistan Are Taken to U.S. Base
1807,print,9/30/2021,"For Afghans in Albania, a Soft Place to Land, but Dread Persists"
1808,print,9/30/2021,Pentagon Defends Kabul Drone Strike After Investigation Casts Doubts on Account
1809,print,9/30/2021,"Women on Loving, Fearing, and Leaving Afghanistan"
1810,print,9/30/2021,Quest to Curb War Powers Of President Faces New Test
1811,print,9/30/2021,New Book Details Fears Trump Would Start War
1812,print,9/30/2021,"Grilled by G.O.P., Blinken Defends Biden’s Afghanistan Exit"
1813,print,9/30/2021,Democrats’ Strategy on Debt Ceiling: Discredit McConnell
1814,print,9/30/2021,E.U. Hails Covid Success but Warns of ‘Pandemic of the Unvaccinated’
1815,print,9/30/2021,Republicans Steer Clear of Rally With Riot Ties
1816,print,9/30/2021,Violence Ebbs But Pain Lasts Outside Kabul
1817,print,9/30/2021,Britain’s Leader Shakes Up Cabinet in a Blow to His Global Ambitions
1818,print,9/30/2021,‘The Blob’ Has a Media Moment After the U.S. Troop Withdrawal
1819,print,9/30/2021,"Ida Nudel, ‘Angel’ to Soviet Jews, Dies at 90"
1820,print,9/30/2021,U.S. Defense Pact With Australia Enrages France
1821,print,9/30/2021,Anti-Taliban Leader in Afghanistan Hires Lobbyist to Seek Military and Financial Help in the U.S.
1822,print,9/30/2021,Thousands of Afghans on U.S. Military Bases Await Resettlement
1823,print,9/30/2021,Wrestling for Control of Afghanistan’s Holdout Province
1824,print,9/30/2021,"Drone Attack Was a Mistake, Pentagon Says"
1825,print,9/30/2021,House Security Chief Vows No Jan. 6 Repeat
1826,print,9/30/2021,Ministry For Women Now Houses Vice Police
1827,print,9/30/2021,Europe Is Thrown Off Balance by U.S. Alliance With Australia
1828,print,9/30/2021,"Surge Leaves 9,000 Migrants Crammed Under a Texas Bridge"
1829,print,9/30/2021,U.S. Drone Strike Error Tarnishes Victims Twice
1830,print,9/30/2021,Britain Returns to Global Stage As Broker in U.S.-Australia Deal
1831,print,9/30/2021,First Lady Chases the President’s Most Elusive Campaign Promise: Unity
1832,print,9/30/2021,Sea of Angelas Gives Thanks  To Chancellor
1833,print,9/30/2021,Grim New Reality for Afghan Women and Girls
1834,print,9/30/2021,Pentagon Panel Overturns Army Judge’s Ruling on Use of Torture for Evidence
1835,print,9/30/2021,Biden to Endorse Plan to Deliver More Vaccines to Poorer Countries
1836,print,9/30/2021,"Big Week for U.N., With Climate, Covid and Biden’s Credibility Issues in Backdrop"
1837,print,9/30/2021,Spending Bill to Be Tied to Debt Ceiling
1838,print,9/30/2021,Macron Takes a Big Risk By Battling With the U.S.
1839,print,9/30/2021,U.S. to Reopen To Vaccinated From Overseas
1840,print,9/30/2021,"Deploying to Iraq, Even as Afghan War Ends"
1841,print,9/30/2021,A Botched U.S. Drone Strike in Kabul Started With the Wrong Car
1842,print,9/30/2021,Biden Reasserts Role of America In World Affairs
1843,print,9/30/2021,Pakistan Unhappy as 2 Nations Cancel Visits at Last Minute 
1844,print,9/30/2021,"Bucking the U.N., Taliban Refuse to Include Women in Afghan Government"
1845,print,9/30/2021,Biden Declared the War Over. But the Wars Go On.
1846,print,9/30/2021,"Germany’s Far Right Has Little Support in Election, but It’s ‘Here to Stay’"
1847,print,9/30/2021,House Passage of Spending and Debt Measure Cues Senate Face-Off
1848,print,9/30/2021,Uyghurs Fear Taliban Will Deport Them to China
1849,print,9/30/2021,U.K. Leader Tells Jokes But Makes Little News During Visit to the U.S.
1850,print,9/30/2021,House Backs Funding for Israel’s Iron Dome
1851,print,9/30/2021,Friends and Foes Alike Hear Echoes of Trump In Biden Foreign Policy
1852,print,9/30/2021,‘Spine-Chilling’ New Rules  For Media in Afghanistan
1853,print,9/30/2021,A Desperate Evacuation of Afghan Nonprofit Workers
1854,print,9/30/2021,How Kyiv Rescued 96 Afghans. Nerves of Steel Helped.
1855,print,9/30/2021,"Amid Inquiry, President Condemns Border Agents Who Mistreated Haitians"
1856,print,9/30/2021,"For India’s Military, a Juggling Act on Two Fronts With Hostile Neighbors"
1857,print,9/30/2021,Who Will Speak for Afghanistan at U.N. Event?
1858,print,9/30/2021,"Rebuking Biden, Iran’s Chief Diplomat Demands More Sanctions Relief"
1859,print,9/30/2021,"Jailed in Cuba, Deported to Albania, Hunted by China"
1860,print,9/30/2021,Myanmar Envoy Will Forgo Remarks at U.N. Assembly
1861,print,9/30/2021,New Taliban Chancellor Bars Women From Kabul University
1862,print,9/30/2021,"In Afghanistan Hearing, Milley Back in the Center of a Political Battle"
1863,print,9/30/2021,Fiscal Stalemate As G.O.P. Blocks A Spending Bill
1864,print,9/30/2021,"For Democrats, a Jigsaw Puzzle and a Ticking Clock"
1865,print,9/30/2021,"Amid Tensions With U.S., Erdogan Meets With Putin to Talk Military Deals"
1866,print,9/30/2021,"Top 3 U.S. Defense Officials Face House Panel, a Day After Senate Testimony"
1867,print,9/30/2021,Democrats Seek Way to Protect Biden’s Agenda
1868,print,9/30/2021,"At Forum Dedicated to Peace, Speeches That Exalted Ideals And Stoked Old Resentments"
1869,print,9/30/2021,Military Advised Biden to Extend Afghan Presence
1870,print,9/30/2021,"Reduced to Rubble, a Village Struggles to Rebuild"
1871,print,9/30/2021,"As a Crisis in Afghanistan  Is Growing Dire, Aid Groups  Are Pleading for Assistance"
1872,print,9/30/2021,"Biden Strives to Be the Anti-Trump, but He Is Finding It’s Not So Easy"
